,vol1,close_1,vol2,close_2,vol3,close_3,vol4,close_4,vol5,close_5,vol6,close_6,vol7,close_7,vol8,close_8,vol9,close_9,vol10,close_10,avg5_1,avg5_2,avg5_3,avg5_4,avg5_5,avg5_6,avg5_7,avg5_8,avg5_9,avg5_10,avg10_1,avg10_2,avg10_3,avg10_4,avg10_5,avg10_6,avg10_7,avg10_8,avg10_9,avg10_10,avg15_1,avg15_2,avg15_3,avg15_4,avg15_5,avg15_6,avg15_7,avg15_8,avg15_9,avg15_10,avg25_1,avg25_2,avg25_3,avg25_4,avg25_5,avg25_6,avg25_7,avg25_8,avg25_9,avg25_10,avg50_1,avg50_2,avg50_3,avg50_4,avg50_5,avg50_6,avg50_7,avg50_8,avg50_9,avg50_10,max5_1,max5_2,max5_3,max5_4,max5_5,max5_6,max5_7,max5_8,max5_9,max5_10,max10_1,max10_2,max10_3,max10_4,max10_5,max10_6,max10_7,max10_8,max10_9,max10_10,max15_1,max15_2,max15_3,max15_4,max15_5,max15_6,max15_7,max15_8,max15_9,max15_10,max25_1,max25_2,max25_3,max25_4,max25_5,max25_6,max25_7,max25_8,max25_9,max25_10,max50_1,max50_2,max50_3,max50_4,max50_5,max50_6,max50_7,max50_8,max50_9,max50_10,min50_1,min50_2,min50_3,min50_4,min50_5,min50_6,min50_7,min50_8,min50_9,min50_10,min5_1,min5_2,min5_3,min5_4,min5_5,min5_6,min5_7,min5_8,min5_9,min5_10,min10_1,min10_2,min10_3,min10_4,min10_5,min10_6,min10_7,min10_8,min10_9,min10_10,min15_1,min15_2,min15_3,min15_4,min15_5,min15_6,min15_7,min15_8,min15_9,min15_10,min25_1,min25_2,min25_3,min25_4,min25_5,min25_6,min25_7,min25_8,min25_9,min25_10
18,6760000,140.79,7613800,423.48,16914200,172.25,9572100,276.25,10852900,938.35,6765400,403.0,20100,242.29,21511600,184.07,1492500,223.01,1778400,2338.34,134.316,389.652,171.05,306.7,956.374,403.7,238.51400000000004,187.248,238.51400000000004,2306.726,132.65200000000002,385.327,172.4,320.8,974.0939999999997,405.6,236.667,187.58300000000003,238.50400000000002,2302.101,128.79133333333334,367.45333333333326,171.1,314.51666666666665,978.52,411.78333333333336,232.28066666666663,186.21666666666667,235.61400000000003,2323.8213333333333,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34,140.79,423.48,172.25,276.25,938.35,403.0,242.29,184.07,223.01,2338.34
19,4165600,138.76,4888700,401.52,5481700,171.5,4624100,302.0,2985900,943.23,5051600,420.0,73600,243.44,14381300,184.07,2192900,229.51,4112300,2451.85,136.06799999999998,397.32199999999995,171.65,297.35,946.25,404.7,234.01000000000005,185.77000000000004,234.01000000000005,2315.302,134.023,391.12800000000004,172.425,313.425,970.2310000000001,403.95,237.125,188.03099999999998,237.4,2297.897,130.28866666666667,374.9266666666666,171.51666666666668,315.03333333333336,974.2866666666665,410.86666666666673,234.0366666666667,186.08266666666668,235.11600000000004,2323.7653333333333,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85,138.76,401.52,171.5,302.0,943.23,420.0,243.44,184.07,229.51,2451.85
20,2874600,133.38,6187000,401.52,8499400,167.0,4753600,284.25,4332000,930.8,5581200,420.0,5500,242.29,13769800,182.05,2188400,229.95,4237900,2468.67,137.64,399.486,171.55,294.25,941.8099999999997,406.5,231.238,185.592,231.238,2346.244,135.236,393.914,172.325,309.925,966.1010000000001,404.15,237.52599999999998,187.852,236.66400000000004,2311.1820000000002,131.63533333333334,381.81,171.7,316.93333333333334,971.474,409.6,235.86933333333332,186.03799999999998,235.27466666666672,2330.436,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67,133.38,401.52,167.0,284.25,930.8,420.0,242.29,182.05,229.95,2468.67
21,12044600,131.58,6632100,400.53,12260700,164.0,3882900,289.0,2915500,922.8,8675100,424.25,82800,247.45,49439400,182.95,4523400,225.18,3739700,2441.76,137.73,402.24,170.95,291.2,939.8560000000001,410.5,229.682,185.098,229.682,2380.886,135.125,393.586,171.525,304.75,958.3739999999999,406.15,237.71200000000002,186.889,235.928,2332.035,132.47466666666665,386.0706666666666,171.58333333333334,314.48333333333335,968.0993333333333,409.45,237.05266666666665,185.93333333333337,235.41933333333333,2338.9006666666664,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76,131.58,400.53,164.0,289.0,922.8,424.25,247.45,182.95,225.18,2441.76
22,5166500,129.1,7161800,389.06,7466700,168.0,7404100,284.0,4885700,905.93,11469800,405.75,4600,247.45,21253400,185.41,3860300,220.85,2964200,2455.22,136.744,404.99199999999996,169.95,287.0,936.2140000000003,415.35,227.604,184.248,227.604,2404.26,134.767,394.7,170.125,301.2,950.38,408.575,239.258,186.06099999999998,234.40200000000002,2350.869,133.14866666666666,390.26533333333333,171.31666666666666,312.65,964.4873333333333,409.58333333333326,238.38933333333333,186.06800000000004,234.98666666666665,2343.721333333333,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22,129.1,389.06,168.0,284.0,905.93,405.75,247.45,185.41,220.85,2455.22
23,4013600,129.33,3454300,395.29,3646700,167.5,10504400,263.5,5397700,903.26,2884600,417.5,11000,240.58,14546400,186.53,2357900,219.98,2214200,2457.74,134.722,403.222,168.55,287.1,928.222,414.6,225.7,183.71,225.7,2431.1679999999997,134.51899999999998,396.437,169.8,296.9,942.298,409.15,240.80399999999997,185.479,232.107,2368.947,133.34199999999998,391.29200000000014,171.11666666666667,309.56666666666666,958.8033333333333,408.6,239.306,186.292,234.236,2345.123333333333,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74,129.33,395.29,167.5,263.5,903.26,417.5,240.58,186.53,219.98,2457.74
24,1596500,130.9,9443900,386.77,26288800,160.0,7730300,269.0,3742900,914.81,6120800,427.0,1518800,244.59,14749900,184.52,1793700,223.01,2239400,2435.88,132.43,397.584,167.6,284.55,921.204,417.5,225.09400000000002,184.202,225.09400000000002,2455.048,134.24899999999997,397.453,169.625,290.95,933.727,411.1,241.377,184.986,229.55200000000002,2385.175,133.49200000000002,393.28,170.81666666666666,303.8,953.8886666666664,408.4666666666666,239.49733333333333,186.75466666666668,233.298,2350.2806666666665,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88,130.9,386.77,160.0,269.0,914.81,427.0,244.59,184.52,223.01,2435.88
25,5567400,130.68,6514500,377.26,18000200,158.0,12919400,270.5,3328600,937.9,11413000,427.0,13900,247.45,21694900,180.93,2355400,221.5,4089500,2488.85,130.858,394.634,165.3,277.95,915.52,418.9,223.794,184.292,223.794,2451.8540000000007,134.249,397.06,168.425,286.1,928.665,412.7,242.122,184.942,227.516,2399.049,133.77666666666664,394.154,169.98333333333332,299.26666666666665,949.2406666666666,409.06666666666666,239.8413333333333,186.6653333333333,232.374,2358.0726666666665,128.47719999999998,371.1412,169.18,301.3,962.148,412.7808,233.7664,185.9572,232.332,2356.5356,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85,130.68,377.26,158.0,270.5,937.9,427.0,247.45,180.93,221.5,2488.85
26,1598900,129.78,11831300,384.8,12589000,159.0,11499700,261.0,5159000,961.88,5908000,430.0,8800,253.18,29864600,178.69,4322000,216.95,5452700,2560.32,130.31799999999998,389.782,163.5,275.2,916.94,420.3,222.104,184.068,222.104,2455.89,134.02400000000003,396.011,167.225,283.2,928.398,415.4,243.554,184.58300000000003,225.89300000000003,2418.388,133.52266666666665,392.318,168.85,294.9,944.5626666666666,410.86666666666673,240.30933333333329,185.94866666666664,231.32,2373.32,129.1872,372.898,169.02,300.49,960.958,413.62,234.9576,185.59,231.8988,2361.1772,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32,129.78,384.8,159.0,261.0,961.88,430.0,253.18,178.69,216.95,2560.32
27,1571600,129.33,9250800,366.45,10730200,154.5,7181300,269.0,7303800,982.31,6908000,433.0,446900,250.01,25223500,184.07,1718700,216.52,5178100,2593.95,129.958,386.636,162.5,269.6,924.7560000000001,421.45,220.458,183.21600000000004,220.458,2479.6020000000003,133.35100000000003,395.814,166.225,278.3,930.485,418.4,245.101,183.73200000000003,224.03099999999998,2441.931,133.16400000000002,392.01200000000006,167.58333333333334,290.6666666666667,941.8386666666664,412.86666666666673,241.72199999999995,185.11266666666668,229.754,2393.78,129.7892,375.34959999999984,168.82,299.34,960.6560000000003,414.53,236.4696,185.2136,231.0112,2370.628,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95,129.33,366.45,154.5,269.0,982.31,433.0,250.01,184.07,216.52,2593.95
28,6843700,130.45,5664000,342.85,22805400,162.75,10351400,264.25,6697600,966.32,3648500,418.0,51600,250.01,34087100,180.93,3329100,227.13,3499100,2606.56,130.00400000000002,382.11400000000003,159.8,266.6,940.032,426.9,219.592,182.94799999999998,219.592,2507.3479999999995,132.363,392.668,164.175,276.85,934.1269999999997,420.75,245.873,183.329,222.646,2469.258,133.01399999999998,391.6626666666667,166.46666666666667,286.8,941.5426666666664,415.06666666666666,242.92333333333332,184.6353333333333,227.93533333333332,2415.0806666666667,130.22,377.5392,168.33,299.45,960.7628,415.37,237.71760000000003,185.0616,230.4268,2381.996,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56,130.45,342.85,162.75,264.25,966.32,418.0,250.01,180.93,227.13,2606.56
29,4691100,139.21,4365900,366.77,21273300,166.0,9749700,280.0,4297300,959.22,2985400,412.0,6400,245.36,18086200,185.41,2444800,218.04,4072000,2593.95,130.22799999999998,371.626,158.85,266.75,952.6439999999999,427.0,221.022,181.82800000000003,221.022,2537.112,131.329,384.605,163.225,275.65,936.924,422.25,246.645,183.015,223.058,2496.080000000001,132.90866666666665,388.84400000000005,166.03333333333333,282.8833333333333,940.0326666666664,416.4,243.93400000000003,183.9333333333333,226.70866666666663,2435.8206666666665,130.7048,378.798,168.2,299.28,959.3416,415.42,239.08000000000004,184.8556,230.2928,2392.6912,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95,139.21,366.77,166.0,280.0,959.22,412.0,245.36,185.41,218.04,2593.95
30,6961200,136.51,15849600,381.85,18216500,163.0,16511700,274.0,10402800,911.26,5404500,421.25,6800,245.65,14576400,187.87,3168700,218.68,5446200,2623.38,131.89,367.626,160.05,268.95,961.526,424.0,220.028,182.00600000000003,220.028,2568.726,131.37400000000002,381.13,162.675,273.45,938.523,421.45,246.83700000000005,183.14900000000003,221.91099999999997,2510.29,133.46266666666668,387.2486666666666,165.63333333333333,280.3833333333333,939.6186666666664,416.4666666666666,244.482,183.9633333333333,225.02,2455.608,131.53080000000003,381.538,168.09,299.54,958.2936,414.34,240.2564,184.8824,229.9292,2402.3776000000007,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38,136.51,381.85,163.0,274.0,911.26,421.25,245.65,187.87,218.68,2623.38
31,868500,135.16,9656200,380.54,11311400,160.5,11243300,267.0,5547100,926.35,22128900,416.75,0,245.65,19775300,191.68,3288100,215.22,5083800,2629.27,133.05599999999998,368.54400000000004,161.05,269.65,956.198,422.85,219.46400000000003,183.394,219.46400000000003,2595.632,131.687,379.163,162.275,272.425,936.569,421.575,247.173,183.73100000000005,220.784,2525.761,133.70133333333334,386.8553333333333,165.16666666666666,278.68333333333334,937.6646666666664,417.88333333333327,245.31666666666663,184.18666666666664,223.75,2477.469333333333,132.15959999999998,383.3076,167.86,297.66,955.4872,414.3,241.1008,185.0524,229.5652,2413.6448,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27,135.16,380.54,160.5,267.0,926.35,416.75,245.65,191.68,215.22,2629.27
32,3525000,133.38,5016100,390.05,10038400,161.0,3656600,266.0,3433100,923.69,10059200,425.0,0,240.71,10227000,190.11,3567300,212.19,2208800,2642.72,134.132,367.69199999999995,161.35,270.85,949.0920000000003,420.2,219.118,185.992,219.118,2609.422,132.04500000000002,377.164,161.925,270.225,936.924,420.825,246.993,184.604,219.78799999999998,2544.512,133.61133333333336,386.44000000000017,164.6,275.81666666666666,936.6873333333333,419.0,245.84599999999998,184.48533333333333,222.3933333333333,2497.761333333333,132.7072,385.0248,167.56,295.68,953.462,414.08,241.8308,185.4824,228.9072,2424.0376,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72,133.38,390.05,161.0,266.0,923.69,425.0,240.71,190.11,212.19,2642.72
33,7923900,137.41,15953600,390.05,9635400,157.0,12170000,282.5,10133000,937.01,5418300,425.0,0,234.19,20503900,187.2,2846500,210.45,3486400,2652.81,134.94199999999998,372.412,162.65,270.25,937.368,418.6,218.252,187.2,218.252,2619.176,132.47299999999998,377.263,161.225,268.425,938.7,422.75,246.319,185.074,218.922,2563.262,133.22266666666667,385.91600000000017,163.66666666666666,274.65,935.2073333333333,420.03333333333336,245.74066666666667,184.61933333333332,221.18133333333333,2519.230666666667,132.99439999999998,385.6804,167.16,293.11,950.762,414.26,242.1112,185.8048,228.1104,2432.3788,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81,137.41,390.05,157.0,282.5,937.01,425.0,234.19,187.2,210.45,2652.81
34,6770400,136.51,18664500,409.06,24357600,164.0,5698600,277.25,11905900,895.27,14700100,425.0,351800,232.86,20415800,185.86,14198800,210.03,4784900,2673.83,136.334,381.852,161.5,273.9,931.5060000000001,420.0,214.91600000000003,188.454,214.91600000000003,2628.426,133.281,376.739,160.175,270.325,942.075,423.5,245.68,185.141,217.96900000000002,2582.769,132.99733333333336,383.68733333333336,162.65,275.06666666666666,935.118,421.5,245.20066666666668,184.828,220.344,2540.1953333333336,133.40759999999997,386.6636,166.56,290.41,949.1632,414.48,241.9704,186.1092,227.16639999999995,2443.276,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83,136.51,409.06,164.0,277.25,895.27,425.0,232.86,185.86,210.03,2673.83
